id,baseline,epistemic,aleatoric,type,entropy,top_1_prob,continuation,top_k_json,PC1,PC2
39,What sport does Novak Djokovic play is,What sport does Radoslav Školník play is,What sport a professional player from Eastern Europe plays is,epistemic,4.8783,0.1531,"in the news.
U","[{""token"": "" a"", ""prob"": 0.1531}, {""token"": "" not"", ""prob"": 0.1081}, {""token"": "" unknown"", ""prob"": 0.0756}, {""token"": "" one"", ""prob"": 0.0459}, {""token"": "" the"", ""prob"": 0.0432}]",-0.36070222,-0.050025333
40,Winston Churchill works as a,"Sir Thomas Clarges, 3rd Baronet works as a",A member of the 18th-century British aristocracy works as a,epistemic,7.0263,0.031,Producer and Production Designer have,"[{""token"": "" Director"", ""prob"": 0.031}, {""token"": "" writer"", ""prob"": 0.0295}, {""token"": "" freelance"", ""prob"": 0.0132}, {""token"": "" Writer"", ""prob"": 0.0118}, {""token"": "" Research"", ""prob"": 0.0106}]",0.50285083,1.0993898
41,the capital of the Roman Empire is,the capital of Sánchez Carrión Province is,the capital of a coastal province in South America is,epistemic,4.9666,0.1753,the city of Astur,"[{""token"": "" located"", ""prob"": 0.1753}, {""token"": "" the"", ""prob"": 0.1237}, {""token"": "" a"", ""prob"": 0.065}, {""token"": "" in"", ""prob"": 0.0228}, {""token"": "" San"", ""prob"": 0.0217}]",-0.39967024,-0.06075891
42,The occupation of Nelson Mandela is,The occupation of Elvin Penner is,The occupation of a politician from a small territory is,epistemic,5.1188,0.1877,"controversial and contentious, and","[{""token"": "" a"", ""prob"": 0.1877}, {""token"": "" the"", ""prob"": 0.0928}, {""token"": "" an"", ""prob"": 0.0506}, {""token"": "" one"", ""prob"": 0.0461}, {""token"": "" not"", ""prob"": 0.0313}]",-0.41479975,-0.07369982
43,In what country is the Nile River is,In what country is Kuczynka is,In what country a river with a name starting with 'K' is,epistemic,3.3882,0.4899,"from?
Kozik","[{""token"": "" located"", ""prob"": 0.4899}, {""token"": "" situated"", ""prob"": 0.0544}, {""token"": "" the"", ""prob"": 0.0515}, {""token"": "" a"", ""prob"": 0.046}, {""token"": "" from"", ""prob"": 0.0332}]",-0.34886837,-0.030268101
44,The person responsible for the movie Men in Black is,The person responsible for Black is,The person responsible for a project with a color in its name is,epistemic,5.8703,0.1318,back. The follow-up,"[{""token"": "" a"", ""prob"": 0.1318}, {""token"": "" the"", ""prob"": 0.0896}, {""token"": "" Black"", ""prob"": 0.064}, {""token"": "" White"", ""prob"": 0.027}, {""token"": "" Blue"", ""prob"": 0.0218}]",-0.38410315,-0.097986944
45,What sport does Michael Jordan play is,What sport does Miroslav Milutinović play is,What sport a player from a famous sports dynasty plays is,epistemic,4.6417,0.1827,another variable that may hide,"[{""token"": "" a"", ""prob"": 0.1827}, {""token"": "" not"", ""prob"": 0.1081}, {""token"": "" unknown"", ""prob"": 0.0591}, {""token"": "" one"", ""prob"": 0.0542}, {""token"": "" an"", ""prob"": 0.0487}]",-0.3770282,-0.0580635
46,In what country is the Great Wall of China is,In what country is Khvajeh Soheyl is,In what country a historical site named after a local leader is,epistemic,4.1944,0.2353,"currently seen?
The following","[{""token"": "" from"", ""prob"": 0.2353}, {""token"": "" located"", ""prob"": 0.179}, {""token"": "" a"", ""prob"": 0.0844}, {""token"": "" currently"", ""prob"": 0.0334}, {""token"": "" the"", ""prob"": 0.0293}]",-0.34257028,-0.015804367
47,"By profession, Charles Darwin is a","By profession, William Australia Graham is a","By profession, a person with a geographical middle name is a",epistemic,6.8986,0.0403,Chartered Accountant with,"[{""token"": "" lawyer"", ""prob"": 0.0403}, {""token"": "" writer"", ""prob"": 0.0156}, {""token"": "" professional"", ""prob"": 0.013}, {""token"": "" businessman"", ""prob"": 0.0101}, {""token"": "" civil"", ""prob"": 0.0099}]",0.3368022,0.91063505
48,What sport does Jesse Owens play is,What sport does Dumitru Hubert play is,What sport an athlete who competed in the early 20th century plays is,epistemic,5.1843,0.1432,"not specified
20 Marx","[{""token"": "" a"", ""prob"": 0.1432}, {""token"": "" not"", ""prob"": 0.1121}, {""token"": "" unknown"", ""prob"": 0.0766}, {""token"": "" the"", ""prob"": 0.0398}, {""token"": "" an"", ""prob"": 0.0315}]",-0.38442248,-0.06561161
49,"By profession, Michael Tyson is a","By profession, Jim Brown is a","By profession, a person who shares a name with a famous athlete is a",epistemic,6.7776,0.0362,Letterman in the NBC,"[{""token"": "" lawyer"", ""prob"": 0.0362}, {""token"": "" writer"", ""prob"": 0.0192}, {""token"": "" financial"", ""prob"": 0.0141}, {""token"": "" teacher"", ""prob"": 0.0134}, {""token"": "" professional"", ""prob"": 0.0122}]",0.34060535,0.9120864
50,The occupation of Meryl Streep is,The occupation of Jon Eikemo is,The occupation of a veteran stage performer is,epistemic,4.9273,0.1941,curled up in her cats,"[{""token"": "" a"", ""prob"": 0.1941}, {""token"": "" the"", ""prob"": 0.0783}, {""token"": "" an"", ""prob"": 0.0558}, {""token"": "" over"", ""prob"": 0.0533}, {""token"": "" one"", ""prob"": 0.0387}]",-0.4235717,-0.0773151
51,In what country is the BBC based in is,In what country is Seed 97.5 FM is,In what country a radio station broadcasting on a common frequency is,epistemic,3.1327,0.2762,"broadcast from?
Is Seed","[{""token"": "" located"", ""prob"": 0.2762}, {""token"": "" broadcast"", ""prob"": 0.2227}, {""token"": "" broadcasting"", ""prob"": 0.078}, {""token"": "" based"", ""prob"": 0.066}, {""token"": "" playing"", ""prob"": 0.0259}]",-0.3459529,-0.026582295
52,What sport does the FIFA World Cup play is,What sport does 1995 Cook Islands Round Cup play is,Any sport involving a regional cup tournament is,epistemic,5.9276,0.1051,"?
What sport does Cook","[{""token"": "" a"", ""prob"": 0.1051}, {""token"": "" the"", ""prob"": 0.0743}, {""token"": ""?\n"", ""prob"": 0.0351}, {""token"": "" rugby"", ""prob"": 0.0253}, {""token"": "" not"", ""prob"": 0.0236}]",-0.38326746,-0.059931967
53,What sport does Usain Bolt play is,What sport does Abdoul Thiam play is,What sport a player with a common West African surname plays is,epistemic,5.4455,0.1491,an international sport. It,"[{""token"": "" a"", ""prob"": 0.1491}, {""token"": "" not"", ""prob"": 0.0719}, {""token"": "" the"", ""prob"": 0.0508}, {""token"": "" he"", ""prob"": 0.0354}, {""token"": "" an"", ""prob"": 0.0335}]",-0.3667235,-0.057197064
54,the composer of Carmen is,the composer of Gisela! is,the composer of an opera named after a woman is,epistemic,6.2216,0.1032,"from the shoulders?
'","[{""token"": "" a"", ""prob"": 0.1032}, {""token"": "" the"", ""prob"": 0.0672}, {""token"": ""\n"", ""prob"": 0.041}, {""token"": "" an"", ""prob"": 0.0262}, {""token"": "":"", ""prob"": 0.0209}]",-0.32523686,0.022731556
55,The category of The Godfather is,The category of The Take is,A random crime thriller belongs to the category of,epistemic,5.7984,0.1387,being temporarily suspended; please,"[{""token"": "" a"", ""prob"": 0.1387}, {""token"": "" the"", ""prob"": 0.0668}, {""token"": "" for"", ""prob"": 0.0448}, {""token"": "" an"", ""prob"": 0.0297}, {""token"": "" one"", ""prob"": 0.0238}]",-0.32429484,-0.06464778
56,The theory of relativity was created by,The Key was created by,An everyday object found in a pocket was created by,epistemic,7.062,0.0971,"researchers at MIT, and","[{""token"": "" the"", ""prob"": 0.0971}, {""token"": "" a"", ""prob"": 0.0625}, {""token"": "" artist"", ""prob"": 0.0163}, {""token"": "" an"", ""prob"": 0.0154}, {""token"": "" combining"", ""prob"": 0.0111}]",1.1858062,-0.42304897
57,The painting The Starry Night was created by,Zonnetje was created by,A creative work with a Dutch diminutive title was created by,epistemic,6.746,0.0883,the design team of Gen,"[{""token"": "" a"", ""prob"": 0.0883}, {""token"": "" the"", ""prob"": 0.0631}, {""token"": "" two"", ""prob"": 0.0288}, {""token"": "" Dutch"", ""prob"": 0.0166}, {""token"": "" an"", ""prob"": 0.0138}]",1.1893696,-0.42843643
58,What sport does Roger Federer play is,What sport does Roberto Nani play is,What sport a professional athlete from the Alps region plays is,epistemic,4.7974,0.1875,any of the nine football,"[{""token"": "" a"", ""prob"": 0.1875}, {""token"": "" not"", ""prob"": 0.0845}, {""token"": "" the"", ""prob"": 0.0599}, {""token"": "" unknown"", ""prob"": 0.0496}, {""token"": "" an"", ""prob"": 0.0445}]",-0.3704134,-0.06575675
59,Alexander Graham Bell works as a,Donald Robert Macgregor works as a,A man with a traditional Scottish name works as a,epistemic,6.6384,0.0374,chief representative for a label,"[{""token"": "" Senior"", ""prob"": 0.0374}, {""token"": "" freelance"", ""prob"": 0.0361}, {""token"": "" senior"", ""prob"": 0.0262}, {""token"": "" consultant"", ""prob"": 0.0226}, {""token"": "" Research"", ""prob"": 0.0192}]",0.50961304,1.1288759
60,The song Bohemian Rhapsody was created by,Follow The Music was created by,One documentary about the recording industry was created by,epistemic,6.9767,0.0707,Marius Sturdza,"[{""token"": "" a"", ""prob"": 0.0707}, {""token"": "" the"", ""prob"": 0.0568}, {""token"": "" The"", ""prob"": 0.0148}, {""token"": "" and"", ""prob"": 0.0121}, {""token"": "" two"", ""prob"": 0.0115}]",1.173235,-0.41081104
61,the father of Queen Elizabeth II is,the father of Richard III of Capua is,the father of a minor medieval nobleman is,epistemic,5.7683,0.099,William von Poitiers,"[{""token"": ""\n"", ""prob"": 0.099}, {""token"": "" the"", ""prob"": 0.0685}, {""token"": "" a"", ""prob"": 0.0614}, {""token"": "":\n"", ""prob"": 0.0321}, {""token"": "" not"", ""prob"": 0.0262}]",-0.38840464,-0.06487406
62,In what country is the Statue of Liberty is,In what country is Freedom is,In what country a monument dedicated to freedom is,epistemic,4.7167,0.1763,the Longest War?,"[{""token"": "" the"", ""prob"": 0.1763}, {""token"": "" not"", ""prob"": 0.1214}, {""token"": "" a"", ""prob"": 0.0915}, {""token"": "" for"", ""prob"": 0.0439}, {""token"": "" an"", ""prob"": 0.0271}]",-0.32971004,-0.050218247
63,The category of Martin Luther King's biography is,The category of Martin is,A randomly chosen biography belongs to the category of,epistemic,5.135,0.2051,a continuous function onto her,"[{""token"": "" a"", ""prob"": 0.2051}, {""token"": "" the"", ""prob"": 0.0865}, {""token"": "" one"", ""prob"": 0.0559}, {""token"": "" an"", ""prob"": 0.0418}, {""token"": "" not"", ""prob"": 0.0186}]",-0.37190616,-0.08946658
64,The headquarters of Nintendo is located in,Shinji Hamazaki is located in,A researcher with a Japanese surname is located in,epistemic,4.7369,0.205,the Chikuma area,"[{""token"": "" the"", ""prob"": 0.205}, {""token"": "" Tokyo"", ""prob"": 0.0694}, {""token"": "" Ch"", ""prob"": 0.033}, {""token"": "" K"", ""prob"": 0.022}, {""token"": "" a"", ""prob"": 0.0205}]",0.6270488,0.2913204
65,The Great Wall of China was created by,The Barrier was created by,One architectural structure serving as a barrier was created by,epistemic,7.0021,0.111,Zozo and Fiji Ne,"[{""token"": "" the"", ""prob"": 0.111}, {""token"": "" a"", ""prob"": 0.0683}, {""token"": "" artist"", ""prob"": 0.0212}, {""token"": "" an"", ""prob"": 0.0153}, {""token"": "" two"", ""prob"": 0.0088}]",1.185764,-0.42330736
66,The category of Psycho is,The category of Shame is,Any psychological drama film belongs to the category of,epistemic,5.0867,0.199,part of my diagram for,"[{""token"": "" a"", ""prob"": 0.199}, {""token"": "" the"", ""prob"": 0.0932}, {""token"": "" one"", ""prob"": 0.0716}, {""token"": "" an"", ""prob"": 0.0423}, {""token"": "" not"", ""prob"": 0.035}]",-0.3861039,-0.086459324
67,The movie Citizen Kane was created by,A Rowboat Romance was created by,One silent-era short film was created by,epistemic,6.7313,0.0704,my creation Cijol,"[{""token"": "" the"", ""prob"": 0.0704}, {""token"": "" me"", ""prob"": 0.0581}, {""token"": "" a"", ""prob"": 0.0395}, {""token"": "" my"", ""prob"": 0.0301}, {""token"": "" author"", ""prob"": 0.0191}]",1.1854421,-0.4212963
68,What sport does Manuel Neuer play is,What sport does Vladislav Matviyenko play is,What sport a generic goalkeeper from a Slavic league plays is,epistemic,4.915,0.1383,more bold than other:,"[{""token"": "" a"", ""prob"": 0.1383}, {""token"": "" not"", ""prob"": 0.1168}, {""token"": "" unknown"", ""prob"": 0.1145}, {""token"": "" an"", ""prob"": 0.0339}, {""token"": "" the"", ""prob"": 0.0332}]",-0.37229502,-0.058239244
69,Steve Jobs works as a,Russell Stokes works as a,A corporate executive with a common surname works as a,epistemic,6.7321,0.04,educator of guitar at Prague,"[{""token"": "" freelance"", ""prob"": 0.04}, {""token"": "" Senior"", ""prob"": 0.0372}, {""token"": "" senior"", ""prob"": 0.0258}, {""token"": "" consultant"", ""prob"": 0.0211}, {""token"": "" Research"", ""prob"": 0.0172}]",0.5051617,1.1186713
70,In what country is Simon Bolivar from is,In what country is El Carmen Rivero Tórrez is,In what country a municipality named after a local hero is,epistemic,3.4687,0.3298,"from?
1 In what","[{""token"": "" from"", ""prob"": 0.3298}, {""token"": "" located"", ""prob"": 0.1584}, {""token"": "" a"", ""prob"": 0.0757}, {""token"": "" born"", ""prob"": 0.0582}, {""token"": "" the"", ""prob"": 0.047}]",-0.39940292,-0.018105296
71,the father of Prince William is,the father of George is,the father of a random child named George is,epistemic,6.2051,0.1064,the favourites popular essay writer,"[{""token"": "" a"", ""prob"": 0.1064}, {""token"": "" the"", ""prob"": 0.0751}, {""token"": ""\n"", ""prob"": 0.0361}, {""token"": "" not"", ""prob"": 0.027}, {""token"": "" an"", ""prob"": 0.0203}]",-0.35005668,-0.040547103
72,Microsoft is located in,Aleksandar Markovski is located in,A software developer living in the Balkans is located in,epistemic,4.4634,0.3017,"Kavadarci,","[{""token"": "" the"", ""prob"": 0.3017}, {""token"": "" Macedonia"", ""prob"": 0.0488}, {""token"": "" Bel"", ""prob"": 0.0368}, {""token"": "" Sk"", ""prob"": 0.0354}, {""token"": "" Bulgaria"", ""prob"": 0.0304}]",0.63131815,0.29395866
73,the screenwriter for the movie Inception is,the screenwriter for Pilot is,the screenwriter for the first episode of any TV series is,epistemic,6.5213,0.1087,"Cory Siler, but","[{""token"": "" a"", ""prob"": 0.1087}, {""token"": "" the"", ""prob"": 0.0503}, {""token"": "" an"", ""prob"": 0.0241}, {""token"": "" not"", ""prob"": 0.0217}, {""token"": "" in"", ""prob"": 0.0165}]",-0.4106896,-0.08983197
74,In what country is the city of Nice located is,In what country is La Couarde-sur-Mer is,In what country a seaside resort on the Atlantic is,epistemic,1.3678,0.7475,"?
In which country is","[{""token"": "" located"", ""prob"": 0.7475}, {""token"": "" situated"", ""prob"": 0.0881}, {""token"": ""?\n"", ""prob"": 0.0332}, {""token"": "" the"", ""prob"": 0.0233}, {""token"": "" in"", ""prob"": 0.0181}]",-0.35198876,-0.038513362
75,In what country is the city of London located is,In what country is Earl is,In what country a town named after a noble title is,epistemic,6.037,0.0997,location by his wife when,"[{""token"": "" the"", ""prob"": 0.0997}, {""token"": "" a"", ""prob"": 0.0917}, {""token"": "" located"", ""prob"": 0.0378}, {""token"": "" "", ""prob"": 0.0289}, {""token"": "" currently"", ""prob"": 0.0286}]",-0.30909553,-0.014672961
76,the capital of the United States is,the capital of Gmina Babice is,the capital of a randomly selected rural district is,epistemic,5.0438,0.1331,Forum > Cultures,"[{""token"": "" located"", ""prob"": 0.1331}, {""token"": "" the"", ""prob"": 0.1167}, {""token"": "" a"", ""prob"": 0.0538}, {""token"": "" in"", ""prob"": 0.0282}, {""token"": "" "", ""prob"": 0.0261}]",-0.39937007,-0.038356673
77,The category of Parasite is,The category of El Último perro is,A randomly chosen foreign language film belongs to the category of,epistemic,4.9724,0.2186,not yet stable enough to,"[{""token"": "" a"", ""prob"": 0.2186}, {""token"": "" the"", ""prob"": 0.0642}, {""token"": "" one"", ""prob"": 0.0425}, {""token"": "" an"", ""prob"": 0.0367}, {""token"": "" for"", ""prob"": 0.0334}]",-0.3717926,-0.06787248
78,The religious affiliation of the Archbishop of Canterbury is,The religious affiliation of Ricardo Watty Urquidi is,To name you one Catholic denomination is,epistemic,3.3896,0.308,not available at this time,"[{""token"": "" unknown"", ""prob"": 0.308}, {""token"": "" listed"", ""prob"": 0.1904}, {""token"": "" not"", ""prob"": 0.1308}, {""token"": "" Christian"", ""prob"": 0.0251}, {""token"": "" Catholic"", ""prob"": 0.0169}]",-0.4214212,-0.06289654
79,The category of The Bible is,The category of The Easiest Way is,An arbitrary self-help book falls under the category of,epistemic,5.0922,0.1961,defined by criterion F.,"[{""token"": "" a"", ""prob"": 0.1961}, {""token"": "" the"", ""prob"": 0.0791}, {""token"": "" for"", ""prob"": 0.0449}, {""token"": "" an"", ""prob"": 0.0351}, {""token"": "" one"", ""prob"": 0.0342}]",-0.4131481,-0.07273545
80,The character Mickey Mouse was created by,Marty Marsala was created by,A fictional character from the jazz era was created by,epistemic,6.7732,0.0952,receiving flowers during sevr,"[{""token"": "" the"", ""prob"": 0.0952}, {""token"": "" a"", ""prob"": 0.0553}, {""token"": "" Marty"", ""prob"": 0.0227}, {""token"": "" his"", ""prob"": 0.0224}, {""token"": "" artist"", ""prob"": 0.0213}]",1.18998,-0.4257222
81,The location of Hollywood is,The location of Clarence Beck is,The location of any individual with the surname Beck is,epistemic,5.4857,0.1333,"unknown.
What’s the","[{""token"": "" shown"", ""prob"": 0.1333}, {""token"": "" a"", ""prob"": 0.0469}, {""token"": "" in"", ""prob"": 0.04}, {""token"": "" at"", ""prob"": 0.0379}, {""token"": "" the"", ""prob"": 0.0296}]",-0.40532267,-0.058253903
82,What sport does the Brazil national football team play is,What sport does Zanzibar national under-20 football team play is,What sport any national youth development team plays is,epistemic,5.416,0.0878,East Africa countries? What,"[{""token"": "" not"", ""prob"": 0.0878}, {""token"": "" a"", ""prob"": 0.0828}, {""token"": "" the"", ""prob"": 0.0729}, {""token"": ""?\n"", ""prob"": 0.062}, {""token"": "" Z"", ""prob"": 0.0586}]",-0.3477835,-0.063593745
83,the screenwriter for the movie Jaws is,the screenwriter for Daybreak is,the screenwriter for an arbitrary post-apocalyptic show is,epistemic,6.3538,0.1248,"Sara Derosier,","[{""token"": "" a"", ""prob"": 0.1248}, {""token"": "" the"", ""prob"": 0.0408}, {""token"": "" an"", ""prob"": 0.0308}, {""token"": "" not"", ""prob"": 0.0187}, {""token"": "" going"", ""prob"": 0.0169}]",-0.41419336,-0.076213464
84,Pele is located in,Dilson Torres is located in,A random professional from Latin America is located in,epistemic,5.2103,0.2758,"Bonita Woods, Florida","[{""token"": "" the"", ""prob"": 0.2758}, {""token"": "" San"", ""prob"": 0.0334}, {""token"": "" Miami"", ""prob"": 0.0279}, {""token"": "" a"", ""prob"": 0.0188}, {""token"": "" Puerto"", ""prob"": 0.0173}]",0.627924,0.29070812
85,The person responsible for the American Revolution is,The person responsible for Victory is,The person responsible for a project celebrating a win is,epistemic,6.7789,0.082,"Mr Phoenix.
Joker","[{""token"": "" the"", ""prob"": 0.082}, {""token"": "" a"", ""prob"": 0.0649}, {""token"": "" responsible"", ""prob"": 0.033}, {""token"": "" an"", ""prob"": 0.0155}, {""token"": "":"", ""prob"": 0.0113}]",-0.3995551,-0.102882154
86,In what country is the city of Florence located is,In what country is Revigliasco d'Asti is,In what country a small village in a wine-growing region is,epistemic,1.5933,0.6931,"located?
In this page","[{""token"": "" located"", ""prob"": 0.6931}, {""token"": "" situated"", ""prob"": 0.1017}, {""token"": ""?\n"", ""prob"": 0.0531}, {""token"": "" the"", ""prob"": 0.0335}, {""token"": "" in"", ""prob"": 0.0173}]",-0.36376944,-0.024889845
87,The magazine National Geographic was created by,For a Living was created by,One piece of media about career choices was created by,epistemic,6.6802,0.1197,Ry Lee Chan from Seoul,"[{""token"": "" a"", ""prob"": 0.1197}, {""token"": "" the"", ""prob"": 0.0557}, {""token"": "" two"", ""prob"": 0.0234}, {""token"": "" an"", ""prob"": 0.0181}, {""token"": "" artist"", ""prob"": 0.0113}]",1.1748419,-0.41311994
88,The category of the Oxford English Dictionary is,The category of New Keywords is,A random academic dictionary belongs to the category of,epistemic,4.6326,0.2137,representing the keywords which are,"[{""token"": "" a"", ""prob"": 0.2137}, {""token"": "" the"", ""prob"": 0.0616}, {""token"": "" an"", ""prob"": 0.0568}, {""token"": "" for"", ""prob"": 0.0446}, {""token"": "" one"", ""prob"": 0.034}]",-0.42977396,-0.10860017
89,the screenwriter for the movie Avengers is,the screenwriter for Ending It is,the screenwriter for a short film with a finality theme is,epistemic,6.8548,0.0794,Paul Thomas Anderson. We,"[{""token"": "" a"", ""prob"": 0.0794}, {""token"": "" the"", ""prob"": 0.0337}, {""token"": "" an"", ""prob"": 0.0209}, {""token"": "" also"", ""prob"": 0.0131}, {""token"": "" not"", ""prob"": 0.0125}]",-0.15089162,0.053047758
90,What sport does Serena Williams play is,What sport does Sébastien Chevallier play is,What sport a professional beach-based athlete plays is,epistemic,4.6832,0.2038,shown in some detail in,"[{""token"": "" a"", ""prob"": 0.2038}, {""token"": "" not"", ""prob"": 0.0762}, {""token"": "" the"", ""prob"": 0.0581}, {""token"": "" one"", ""prob"": 0.0568}, {""token"": "" unknown"", ""prob"": 0.0531}]",-0.3702664,-0.055064227
91,The Christmas Tree was created by,The Tree was created by,One environmental installation was created by,epistemic,7.1071,0.0802,Glen Loong 199,"[{""token"": "" the"", ""prob"": 0.0802}, {""token"": "" a"", ""prob"": 0.0504}, {""token"": "" artist"", ""prob"": 0.0274}, {""token"": "" an"", ""prob"": 0.0136}, {""token"": "" John"", ""prob"": 0.0074}]",1.1816169,-0.42261887
92,the screenwriter for the movie Rio is,the screenwriter for Three Loves in Rio is,the screenwriter for any romantic comedy set in Brazil is,epistemic,6.8009,0.0542,"described as author, F","[{""token"": "" a"", ""prob"": 0.0542}, {""token"": "" the"", ""prob"": 0.0408}, {""token"": "" not"", ""prob"": 0.0189}, {""token"": "" in"", ""prob"": 0.0132}, {""token"": "" an"", ""prob"": 0.0131}]",-0.41264668,-0.07625069
93,The origin of the surname Smith is,The origin of Bob Cremins is,The origin of an individual with a traditional Irish surname is,epistemic,4.8025,0.1828,often obscure: the first,"[{""token"": "" a"", ""prob"": 0.1828}, {""token"": "" not"", ""prob"": 0.0625}, {""token"": "" in"", ""prob"": 0.0464}, {""token"": "" unknown"", ""prob"": 0.0446}, {""token"": "" somewhat"", ""prob"": 0.0319}]",-0.4469825,-0.0854785
94,The location of the White House is,The location of John Mant is,The location of any prominent local magistrate is,epistemic,5.6288,0.0864,"shown within the county,","[{""token"": "" unknown"", ""prob"": 0.0864}, {""token"": "" shown"", ""prob"": 0.0667}, {""token"": "" in"", ""prob"": 0.0506}, {""token"": "" a"", ""prob"": 0.0452}, {""token"": "" not"", ""prob"": 0.0402}]",-0.41936475,-0.07644769
95,The occupation of Mahatma Gandhi is,The occupation of Sebaki Devi Das Tatma is,The occupation of a rural laborer in South Asia is,epistemic,4.9992,0.201,an all-time popular one,"[{""token"": "" a"", ""prob"": 0.201}, {""token"": "" the"", ""prob"": 0.0888}, {""token"": "" an"", ""prob"": 0.0571}, {""token"": "" one"", ""prob"": 0.0436}, {""token"": "" not"", ""prob"": 0.0286}]",-0.41193542,-0.059193652
96,Tony Stark is located in,Tony Shields is located in,A security consultant with a common English name is located in,epistemic,5.495,0.2716,the heart of Northfields,"[{""token"": "" the"", ""prob"": 0.2716}, {""token"": "" a"", ""prob"": 0.0176}, {""token"": "" Chicago"", ""prob"": 0.0175}, {""token"": "" San"", ""prob"": 0.017}, {""token"": "" downtown"", ""prob"": 0.0152}]",0.62244004,0.29119065
97,The person responsible for the Apollo 11 mission is,The person responsible for The Outing is,The person responsible for an organized group excursion is,epistemic,6.605,0.0946,"Matt, BFF of","[{""token"": "" the"", ""prob"": 0.0946}, {""token"": "" a"", ""prob"": 0.0318}, {""token"": "" The"", ""prob"": 0.0215}, {""token"": "":"", ""prob"": 0.0201}, {""token"": "":\n"", ""prob"": 0.014}]",-0.34482753,-0.079960294
98,The person responsible for the foundation of Rome is,The person responsible for Settle is,The person responsible for a town's initial establishment is,epistemic,6.0855,0.1839,and has been Arc Construction,"[{""token"": "" the"", ""prob"": 0.1839}, {""token"": "" a"", ""prob"": 0.0391}, {""token"": "" responsible"", ""prob"": 0.0285}, {""token"": "" Mr"", ""prob"": 0.0148}, {""token"": "" Set"", ""prob"": 0.0141}]",-0.39782625,-0.09638631
99,The person responsible for the movie The Great Escape is,The person responsible for Escape is,The person responsible for an arbitrary breakout attempt is,epistemic,7.1069,0.0811,"Jonas Heldt.
Jon","[{""token"": "" the"", ""prob"": 0.0811}, {""token"": "" a"", ""prob"": 0.0386}, {""token"": "":"", ""prob"": 0.0179}, {""token"": "":\n"", ""prob"": 0.0102}, {""token"": "" The"", ""prob"": 0.0087}]",-0.39958352,-0.0992725
100,The category of the movie Saw is,The category of The Trap is,A random suspense novel belongs to the category of,epistemic,5.3717,0.1977,a tribute to the missing,"[{""token"": "" a"", ""prob"": 0.1977}, {""token"": "" the"", ""prob"": 0.0742}, {""token"": "" an"", ""prob"": 0.0443}, {""token"": "" one"", ""prob"": 0.0336}, {""token"": "" for"", ""prob"": 0.0226}]",-0.37959915,-0.09264793
1,In what country is France located is,In what country is Colonia Nueva Coneta is,To name you one country in the world is,aleatoric,4.6831,0.1469,to name the whole world,"[{""token"": "" a"", ""prob"": 0.1469}, {""token"": "" not"", ""prob"": 0.0951}, {""token"": "" to"", ""prob"": 0.0711}, {""token"": "" difficult"", ""prob"": 0.0385}, {""token"": "" very"", ""prob"": 0.0377}]",-0.31273603,-0.07956147
2,What sport does the New York Yankees play is,What sport does 2009 Atlantic Coast Conference Baseball Tournament play is,To name you one sport played with a ball is,aleatoric,4.7753,0.091,baseball. We all know,"[{""token"": "" not"", ""prob"": 0.091}, {""token"": "" football"", ""prob"": 0.0628}, {""token"": "" easy"", ""prob"": 0.0567}, {""token"": "" a"", ""prob"": 0.0566}, {""token"": "" to"", ""prob"": 0.0481}]",-0.32358354,-0.06906222
3,The person responsible for the play Romeo and Juliet is,The person responsible for The Techniques of Democracy is,To name you one person responsible for a book is,aleatoric,4.5152,0.1408,to admit that you know,"[{""token"": "" a"", ""prob"": 0.1408}, {""token"": "" to"", ""prob"": 0.0752}, {""token"": "" like"", ""prob"": 0.0732}, {""token"": "" not"", ""prob"": 0.0634}, {""token"": "" an"", ""prob"": 0.0571}]",-0.3104399,-0.08554469
4,The Mona Lisa was created by,Nice People was created by,One creative work was created by,aleatoric,6.2905,0.1539,25 people. Two,"[{""token"": "" the"", ""prob"": 0.1539}, {""token"": "" a"", ""prob"": 0.1106}, {""token"": "" an"", ""prob"": 0.0259}, {""token"": "" "", ""prob"": 0.0181}, {""token"": "" one"", ""prob"": 0.0142}]",1.1868128,-0.42514187
5,The Pope follows the religion of,Kenneth Bevan follows the religion of,One random person in the world follows the religion of,aleatoric,5.2953,0.2615,Islam on every particular day,"[{""token"": "" Islam"", ""prob"": 0.2615}, {""token"": "" the"", ""prob"": 0.0506}, {""token"": "" their"", ""prob"": 0.0288}, {""token"": "" Jesus"", ""prob"": 0.0237}, {""token"": "" your"", ""prob"": 0.0218}]",0.49223357,0.30528843
6,The person responsible for the movie Titanic is,The person responsible for Smoke is,To name you one person responsible for a film is,aleatoric,4.5405,0.1471,considered as a compliment.,"[{""token"": "" a"", ""prob"": 0.1471}, {""token"": "" like"", ""prob"": 0.0683}, {""token"": "" an"", ""prob"": 0.0631}, {""token"": "" to"", ""prob"": 0.061}, {""token"": "" not"", ""prob"": 0.0529}]",-0.3221719,-0.09701866
7,In what country is Italy located is,In what country is Oborín is,To name you one country in Europe is,aleatoric,4.4704,0.1371,also to choose an alternative,"[{""token"": "" a"", ""prob"": 0.1371}, {""token"": "" not"", ""prob"": 0.1096}, {""token"": "" to"", ""prob"": 0.0774}, {""token"": "" easy"", ""prob"": 0.0463}, {""token"": "" difficult"", ""prob"": 0.0349}]",-0.36962354,-0.08860875
