id,baseline,epistemic,aleatoric,type,entropy,top_1_prob,continuation,top_k_json,PC1,PC2
41,the capital of the Roman Empire is,the capital of Sánchez Carrión Province is,the capital of a coastal province in South America is,epistemic,5.4371,0.106,being lit up at night,"[{""token"": "" the"", ""prob"": 0.106}, {""token"": "" located"", ""prob"": 0.0967}, {""token"": "" a"", ""prob"": 0.0822}, {""token"": "" in"", ""prob"": 0.0401}, {""token"": "" now"", ""prob"": 0.0382}]",0.4004307,-0.8447069
42,The occupation of Nelson Mandela is,The occupation of Elvin Penner is,The occupation of a politician from a small territory is,epistemic,4.9942,0.1627,a difficult question. There,"[{""token"": "" a"", ""prob"": 0.1627}, {""token"": "" the"", ""prob"": 0.0658}, {""token"": "" an"", ""prob"": 0.0568}, {""token"": "" not"", ""prob"": 0.0512}, {""token"": "" one"", ""prob"": 0.0432}]",-29.2453,-5.4891806
43,In what country is the Nile River is,In what country is Kuczynka is,In what country a river with a name starting with 'K' is,epistemic,6.069,0.0841,remade? Enjoy new,"[{""token"": "" the"", ""prob"": 0.0841}, {""token"": "" most"", ""prob"": 0.0427}, {""token"": "" to"", ""prob"": 0.0293}, {""token"": "" being"", ""prob"": 0.0276}, {""token"": "" a"", ""prob"": 0.0247}]",-28.683224,-8.911467
44,The person responsible for the movie Men in Black is,The person responsible for Black is,The person responsible for a project with a color in its name is,epistemic,6.5492,0.1103,now an absolute threat to,"[{""token"": "" a"", ""prob"": 0.1103}, {""token"": "" the"", ""prob"": 0.0529}, {""token"": "" not"", ""prob"": 0.0367}, {""token"": "" Black"", ""prob"": 0.0287}, {""token"": "" an"", ""prob"": 0.0208}]",-42.797356,-38.248367
45,What sport does Michael Jordan play is,What sport does Miroslav Milutinović play is,What sport a player from a famous sports dynasty plays is,epistemic,5.5522,0.1269,anything but simple. In,"[{""token"": "" a"", ""prob"": 0.1269}, {""token"": "" not"", ""prob"": 0.0545}, {""token"": "" the"", ""prob"": 0.0328}, {""token"": "" one"", ""prob"": 0.0302}, {""token"": "" something"", ""prob"": 0.0284}]",-34.43146,-5.5008607
46,In what country is the Great Wall of China is,In what country is Khvajeh Soheyl is,In what country a historical site named after a local leader is,epistemic,6.143,0.0407,apparently speaking? Correct us,"[{""token"": "" being"", ""prob"": 0.0407}, {""token"": "" the"", ""prob"": 0.0346}, {""token"": "" located"", ""prob"": 0.033}, {""token"": "" a"", ""prob"": 0.0286}, {""token"": "" now"", ""prob"": 0.0253}]",-49.038193,-3.3827834
47,"By profession, Charles Darwin is a","By profession, William Australia Graham is a","By profession, a person with a geographical middle name is a",epistemic,6.8903,0.0252,subjective thinker. His presentation,"[{""token"": "" former"", ""prob"": 0.0252}, {""token"": "" retired"", ""prob"": 0.0226}, {""token"": "" professor"", ""prob"": 0.0205}, {""token"": "" professional"", ""prob"": 0.0181}, {""token"": "" lawyer"", ""prob"": 0.0177}]",1.9724146,56.2299
48,What sport does Jesse Owens play is,What sport does Dumitru Hubert play is,What sport an athlete who competed in the early 20th century plays is,epistemic,5.9255,0.1186,"miles an hour, nearly","[{""token"": "" a"", ""prob"": 0.1186}, {""token"": "" the"", ""prob"": 0.0432}, {""token"": "" not"", ""prob"": 0.0427}, {""token"": "" one"", ""prob"": 0.03}, {""token"": "" football"", ""prob"": 0.0241}]",-17.608181,-7.318458
49,"By profession, Michael Tyson is a","By profession, Jim Brown is a","By profession, a person who shares a name with a famous athlete is a",epistemic,7.1166,0.0243,"longtime neighbors manager, including","[{""token"": "" former"", ""prob"": 0.0243}, {""token"": "" lawyer"", ""prob"": 0.0193}, {""token"": "" retired"", ""prob"": 0.0182}, {""token"": "" professional"", ""prob"": 0.0161}, {""token"": "" professor"", ""prob"": 0.0145}]",13.256596,67.76592
50,The occupation of Meryl Streep is,The occupation of Jon Eikemo is,The occupation of a veteran stage performer is,epistemic,5.2894,0.145,an active annual event in,"[{""token"": "" a"", ""prob"": 0.145}, {""token"": "" the"", ""prob"": 0.0534}, {""token"": "" not"", ""prob"": 0.0516}, {""token"": "" an"", ""prob"": 0.0503}, {""token"": "" one"", ""prob"": 0.0349}]",-20.478794,-2.5201495
51,In what country is the BBC based in is,In what country is Seed 97.5 FM is,In what country a radio station broadcasting on a common frequency is,epistemic,5.7545,0.0735,considered the GROJ,"[{""token"": "" the"", ""prob"": 0.0735}, {""token"": "" you"", ""prob"": 0.0359}, {""token"": "" it"", ""prob"": 0.0346}, {""token"": "" available"", ""prob"": 0.0324}, {""token"": "" most"", ""prob"": 0.0302}]",-58.96913,-31.338633
52,What sport does the FIFA World Cup play is,What sport does 1995 Cook Islands Round Cup play is,Any sport involving a regional cup tournament is,epistemic,4.6396,0.2927,more people playing today than,"[{""token"": ""?"", ""prob"": 0.2927}, {""token"": "","", ""prob"": 0.0412}, {""token"": ""."", ""prob"": 0.0403}, {""token"": "" all"", ""prob"": 0.0283}, {""token"": "" and"", ""prob"": 0.0255}]",-70.359726,-28.230103
53,What sport does Usain Bolt play is,What sport does Abdoul Thiam play is,What sport a player with a common West African surname plays is,epistemic,5.9535,0.1154,pretty much all about drib,"[{""token"": "" a"", ""prob"": 0.1154}, {""token"": "" not"", ""prob"": 0.0441}, {""token"": "" the"", ""prob"": 0.0287}, {""token"": "" something"", ""prob"": 0.0257}, {""token"": "" one"", ""prob"": 0.023}]",-31.561089,-2.1485856
54,the composer of Carmen is,the composer of Gisela! is,the composer of an opera named after a woman is,epistemic,5.9436,0.1261,a reboot of Gis,"[{""token"": "" a"", ""prob"": 0.1261}, {""token"": "" an"", ""prob"": 0.0389}, {""token"": "" now"", ""prob"": 0.033}, {""token"": "" the"", ""prob"": 0.0317}, {""token"": "" back"", ""prob"": 0.0313}]",32.042225,9.386828
55,The category of The Godfather is,The category of The Take is,A random crime thriller belongs to the category of,epistemic,6.4863,0.0449,quantum physicist Bernhard Las,"[{""token"": "" a"", ""prob"": 0.0449}, {""token"": "" not"", ""prob"": 0.0321}, {""token"": "" now"", ""prob"": 0.0187}, {""token"": "" very"", ""prob"": 0.0184}, {""token"": "" the"", ""prob"": 0.0166}]",-27.861578,27.248503
56,The theory of relativity was created by,The Key was created by,An everyday object found in a pocket was created by,epistemic,7.6067,0.047,S. Michael Callens,"[{""token"": "" the"", ""prob"": 0.047}, {""token"": "" a"", ""prob"": 0.031}, {""token"": "" Chris"", ""prob"": 0.0105}, {""token"": "" John"", ""prob"": 0.009}, {""token"": "" David"", ""prob"": 0.0079}]",151.7031,7.5183535
57,The painting The Starry Night was created by,Zonnetje was created by,A creative work with a Dutch diminutive title was created by,epistemic,7.4879,0.082,Dr. Louis Bolanos,"[{""token"": "" the"", ""prob"": 0.082}, {""token"": "" a"", ""prob"": 0.0319}, {""token"": "" Z"", ""prob"": 0.0254}, {""token"": "" J"", ""prob"": 0.0076}, {""token"": "" an"", ""prob"": 0.0076}]",143.3614,3.7988663
58,What sport does Roger Federer play is,What sport does Roberto Nani play is,What sport a professional athlete from the Alps region plays is,epistemic,5.6869,0.1189,either soccer or organising book,"[{""token"": "" a"", ""prob"": 0.1189}, {""token"": "" not"", ""prob"": 0.0464}, {""token"": "" something"", ""prob"": 0.0314}, {""token"": "" the"", ""prob"": 0.0313}, {""token"": "" one"", ""prob"": 0.0291}]",-30.277946,2.5303473
59,Alexander Graham Bell works as a,Donald Robert Macgregor works as a,A man with a traditional Scottish name works as a,epistemic,6.9028,0.0305,sales assistant to an English,"[{""token"": "" consultant"", ""prob"": 0.0305}, {""token"": "" lawyer"", ""prob"": 0.0283}, {""token"": "" senior"", ""prob"": 0.0215}, {""token"": "" reporter"", ""prob"": 0.0177}, {""token"": "" security"", ""prob"": 0.0148}]",22.83845,27.101658
60,The song Bohemian Rhapsody was created by,Follow The Music was created by,One documentary about the recording industry was created by,epistemic,7.5633,0.024,Brian Hayes.,"[{""token"": "" the"", ""prob"": 0.024}, {""token"": "":"", ""prob"": 0.0239}, {""token"": "" The"", ""prob"": 0.0138}, {""token"": "" a"", ""prob"": 0.0108}, {""token"": "" Chris"", ""prob"": 0.0108}]",230.22214,12.429768
61,the father of Queen Elizabeth II is,the father of Richard III of Capua is,the father of a minor medieval nobleman is,epistemic,6.3946,0.1049,rapidly discovering what went wrong,"[{""token"": "" a"", ""prob"": 0.1049}, {""token"": "" the"", ""prob"": 0.0582}, {""token"": "" an"", ""prob"": 0.0239}, {""token"": "" in"", ""prob"": 0.0213}, {""token"": "" now"", ""prob"": 0.0171}]",60.482403,18.98325
62,In what country is the Statue of Liberty is,In what country is Freedom is,In what country a monument dedicated to freedom is,epistemic,6.1431,0.0612,taking classified material down?,"[{""token"": "" the"", ""prob"": 0.0612}, {""token"": "" more"", ""prob"": 0.0362}, {""token"": "" a"", ""prob"": 0.0349}, {""token"": "" being"", ""prob"": 0.03}, {""token"": "" most"", ""prob"": 0.0292}]",-41.40555,1.1704211
63,The category of Martin Luther King's biography is,The category of Martin is,A randomly chosen biography belongs to the category of,epistemic,6.4166,0.0571,treuwische,"[{""token"": "" a"", ""prob"": 0.0571}, {""token"": "" not"", ""prob"": 0.0337}, {""token"": "" very"", ""prob"": 0.0216}, {""token"": "" the"", ""prob"": 0.0188}, {""token"": "" one"", ""prob"": 0.018}]",-29.958212,26.800545
64,The headquarters of Nintendo is located in,Shinji Hamazaki is located in,A researcher with a Japanese surname is located in,epistemic,5.5322,0.192,"Santa Monica, California,","[{""token"": "" the"", ""prob"": 0.192}, {""token"": "" Tokyo"", ""prob"": 0.0795}, {""token"": "" a"", ""prob"": 0.0449}, {""token"": "" Japan"", ""prob"": 0.0313}, {""token"": "" Kyoto"", ""prob"": 0.0159}]",101.73039,-11.818452
65,The Great Wall of China was created by,The Barrier was created by,One architectural structure serving as a barrier was created by,epistemic,7.4764,0.1074,"duty-free, obedient","[{""token"": "" the"", ""prob"": 0.1074}, {""token"": "" a"", ""prob"": 0.0418}, {""token"": "" an"", ""prob"": 0.0115}, {""token"": "" Dr"", ""prob"": 0.0114}, {""token"": "" Robert"", ""prob"": 0.0061}]",106.910965,-15.169468
66,The category of Psycho is,The category of Shame is,Any psychological drama film belongs to the category of,epistemic,6.1225,0.0827,increasing at an alarming rate,"[{""token"": "" a"", ""prob"": 0.0827}, {""token"": "" not"", ""prob"": 0.0381}, {""token"": "" defined"", ""prob"": 0.0293}, {""token"": "" one"", ""prob"": 0.0277}, {""token"": "" the"", ""prob"": 0.0258}]",-20.609074,17.423643
67,The movie Citizen Kane was created by,A Rowboat Romance was created by,One silent-era short film was created by,epistemic,7.7474,0.0392,Kesha Sahnina,"[{""token"": "" the"", ""prob"": 0.0392}, {""token"": "" a"", ""prob"": 0.0387}, {""token"": "" an"", ""prob"": 0.0082}, {""token"": "" Chris"", ""prob"": 0.0065}, {""token"": "" J"", ""prob"": 0.0059}]",152.47787,11.110282
68,What sport does Manuel Neuer play is,What sport does Vladislav Matviyenko play is,What sport a generic goalkeeper from a Slavic league plays is,epistemic,5.4686,0.1307,"very different from the ""","[{""token"": "" a"", ""prob"": 0.1307}, {""token"": "" not"", ""prob"": 0.0554}, {""token"": "" something"", ""prob"": 0.0281}, {""token"": "" still"", ""prob"": 0.0279}, {""token"": "" the"", ""prob"": 0.0261}]",-42.8591,-3.6195798
69,Steve Jobs works as a,Russell Stokes works as a,A corporate executive with a common surname works as a,epistemic,7.1644,0.0187,"case manager in Manchester,","[{""token"": "" writer"", ""prob"": 0.0187}, {""token"": "" consultant"", ""prob"": 0.0177}, {""token"": "" security"", ""prob"": 0.0165}, {""token"": "" freelance"", ""prob"": 0.0162}, {""token"": "" reporter"", ""prob"": 0.0119}]",44.81428,33.972134
70,In what country is Simon Bolivar from is,In what country is El Carmen Rivero Tórrez is,In what country a municipality named after a local hero is,epistemic,5.8195,0.0997,being sexually abused?,"[{""token"": "" the"", ""prob"": 0.0997}, {""token"": "" located"", ""prob"": 0.0389}, {""token"": "" most"", ""prob"": 0.0374}, {""token"": "" being"", ""prob"": 0.0294}, {""token"": "" considered"", ""prob"": 0.0243}]",-67.963196,-14.118626
71,the father of Prince William is,the father of George is,the father of a random child named George is,epistemic,6.0872,0.1619,"had successor George, Gam","[{""token"": "" a"", ""prob"": 0.1619}, {""token"": "" the"", ""prob"": 0.0549}, {""token"": "" an"", ""prob"": 0.0322}, {""token"": "" in"", ""prob"": 0.022}, {""token"": "" dead"", ""prob"": 0.0209}]",51.444202,12.829296
72,Microsoft is located in,Aleksandar Markovski is located in,A software developer living in the Balkans is located in,epistemic,5.2318,0.2387,"Kiev, Ukraine. As","[{""token"": "" the"", ""prob"": 0.2387}, {""token"": "" Moscow"", ""prob"": 0.0681}, {""token"": "" a"", ""prob"": 0.0302}, {""token"": "" Russia"", ""prob"": 0.0255}, {""token"": "" K"", ""prob"": 0.0189}]",69.40909,-27.502571
73,the screenwriter for the movie Inception is,the screenwriter for Pilot is,the screenwriter for the first episode of any TV series is,epistemic,6.4088,0.0959,"also completely a ""d","[{""token"": "" a"", ""prob"": 0.0959}, {""token"": "" now"", ""prob"": 0.0382}, {""token"": "" the"", ""prob"": 0.0274}, {""token"": "" an"", ""prob"": 0.0233}, {""token"": "" currently"", ""prob"": 0.0192}]",25.434986,18.522999
74,In what country is the city of Nice located is,In what country is La Couarde-sur-Mer is,In what country a seaside resort on the Atlantic is,epistemic,6.2389,0.068,pretty much stripped of salaries,"[{""token"": "" the"", ""prob"": 0.068}, {""token"": "" being"", ""prob"": 0.0252}, {""token"": "" to"", ""prob"": 0.0246}, {""token"": "" it"", ""prob"": 0.0233}, {""token"": "" a"", ""prob"": 0.023}]",-13.654512,13.391068
75,In what country is the city of London located is,In what country is Earl is,In what country a town named after a noble title is,epistemic,6.3688,0.0571,a guard in America?,"[{""token"": "" the"", ""prob"": 0.0571}, {""token"": "" a"", ""prob"": 0.038}, {""token"": "" most"", ""prob"": 0.0307}, {""token"": "" born"", ""prob"": 0.0229}, {""token"": "" going"", ""prob"": 0.0216}]",-35.214462,3.4457827
76,the capital of the United States is,the capital of Gmina Babice is,the capital of a randomly selected rural district is,epistemic,5.745,0.1002,situated in South Sudan,"[{""token"": "" the"", ""prob"": 0.1002}, {""token"": "" a"", ""prob"": 0.0966}, {""token"": "" located"", ""prob"": 0.0738}, {""token"": "" now"", ""prob"": 0.0373}, {""token"": "" in"", ""prob"": 0.0289}]",38.09914,16.582664
77,The category of Parasite is,The category of El Último perro is,A randomly chosen foreign language film belongs to the category of,epistemic,6.0083,0.0953,decidedly not peculiar to Italy,"[{""token"": "" a"", ""prob"": 0.0953}, {""token"": "" the"", ""prob"": 0.0403}, {""token"": "" defined"", ""prob"": 0.0386}, {""token"": "" not"", ""prob"": 0.0338}, {""token"": "" an"", ""prob"": 0.0229}]",-1.8786521,14.717664
78,The religious affiliation of the Archbishop of Canterbury is,The religious affiliation of Ricardo Watty Urquidi is,To name you one Catholic denomination is,epistemic,5.3405,0.1122,known to be connected with,"[{""token"": "" a"", ""prob"": 0.1122}, {""token"": "" not"", ""prob"": 0.08}, {""token"": "" an"", ""prob"": 0.0283}, {""token"": "" the"", ""prob"": 0.0249}, {""token"": "" one"", ""prob"": 0.0239}]",-62.124687,11.571347
79,The category of The Bible is,The category of The Easiest Way is,An arbitrary self-help book falls under the category of,epistemic,6.2562,0.0753,starting to get more attention,"[{""token"": "" a"", ""prob"": 0.0753}, {""token"": "" the"", ""prob"": 0.0375}, {""token"": "" now"", ""prob"": 0.0271}, {""token"": "" one"", ""prob"": 0.0222}, {""token"": "" an"", ""prob"": 0.0195}]",-30.960516,30.742884
80,The character Mickey Mouse was created by,Marty Marsala was created by,A fictional character from the jazz era was created by,epistemic,7.5393,0.0573,Professor Mark Epps as,"[{""token"": "" the"", ""prob"": 0.0573}, {""token"": "" a"", ""prob"": 0.0222}, {""token"": "" his"", ""prob"": 0.0133}, {""token"": "" Matt"", ""prob"": 0.0082}, {""token"": "" former"", ""prob"": 0.0077}]",89.26594,-19.38467
81,The location of Hollywood is,The location of Clarence Beck is,The location of any individual with the surname Beck is,epistemic,5.5033,0.112,one of many tangential,"[{""token"": "" a"", ""prob"": 0.112}, {""token"": "" not"", ""prob"": 0.0437}, {""token"": "" unknown"", ""prob"": 0.0427}, {""token"": "" the"", ""prob"": 0.0311}, {""token"": "" now"", ""prob"": 0.0246}]",-44.773335,17.703125
82,What sport does the Brazil national football team play is,What sport does Zanzibar national under-20 football team play is,What sport any national youth development team plays is,epistemic,5.8694,0.0991,"mostly football, Fait","[{""token"": "" a"", ""prob"": 0.0991}, {""token"": "" not"", ""prob"": 0.0542}, {""token"": "" the"", ""prob"": 0.0334}, {""token"": "" still"", ""prob"": 0.033}, {""token"": "" called"", ""prob"": 0.0231}]",-50.397667,3.8851821
83,the screenwriter for the movie Jaws is,the screenwriter for Daybreak is,the screenwriter for an arbitrary post-apocalyptic show is,epistemic,6.2514,0.0937,gonna soon be popping up,"[{""token"": "" a"", ""prob"": 0.0937}, {""token"": "" now"", ""prob"": 0.0351}, {""token"": "" back"", ""prob"": 0.0297}, {""token"": "" the"", ""prob"": 0.0274}, {""token"": "" an"", ""prob"": 0.0224}]",15.286104,15.962012
84,Pele is located in,Dilson Torres is located in,A random professional from Latin America is located in,epistemic,6.3594,0.1375,central Washington. Yaslos,"[{""token"": "" the"", ""prob"": 0.1375}, {""token"": "" a"", ""prob"": 0.0276}, {""token"": "" San"", ""prob"": 0.0269}, {""token"": "" Los"", ""prob"": 0.0197}, {""token"": "" New"", ""prob"": 0.016}]",131.76825,-22.225376
85,The person responsible for the American Revolution is,The person responsible for Victory is,The person responsible for a project celebrating a win is,epistemic,6.2731,0.0813,Team York but as soon,"[{""token"": "" a"", ""prob"": 0.0813}, {""token"": "" the"", ""prob"": 0.0417}, {""token"": "" not"", ""prob"": 0.0406}, {""token"": "" now"", ""prob"": 0.0259}, {""token"": "" currently"", ""prob"": 0.0232}]",-9.238355,1.908132
86,In what country is the city of Florence located is,In what country is Revigliasco d'Asti is,In what country a small village in a wine-growing region is,epistemic,5.9893,0.0778,a phenoma? Who,"[{""token"": "" the"", ""prob"": 0.0778}, {""token"": "" a"", ""prob"": 0.036}, {""token"": "" being"", ""prob"": 0.033}, {""token"": "" going"", ""prob"": 0.025}, {""token"": "" it"", ""prob"": 0.0217}]",-39.684353,-8.820144
87,The magazine National Geographic was created by,For a Living was created by,One piece of media about career choices was created by,epistemic,7.4924,0.0442,the Wenner Fong,"[{""token"": "" the"", ""prob"": 0.0442}, {""token"": "" a"", ""prob"": 0.0356}, {""token"": "" Chris"", ""prob"": 0.0105}, {""token"": "" an"", ""prob"": 0.0079}, {""token"": "" David"", ""prob"": 0.0077}]",182.68878,22.971899
88,The category of the Oxford English Dictionary is,The category of New Keywords is,A random academic dictionary belongs to the category of,epistemic,6.2868,0.0541,"already staggering, while some","[{""token"": "" a"", ""prob"": 0.0541}, {""token"": "" now"", ""prob"": 0.038}, {""token"": "" not"", ""prob"": 0.0271}, {""token"": "" the"", ""prob"": 0.021}, {""token"": "" very"", ""prob"": 0.0176}]",-37.60635,24.032581
89,the screenwriter for the movie Avengers is,the screenwriter for Ending It is,the screenwriter for a short film with a finality theme is,epistemic,5.7924,0.1817,possible to make eleven characters,"[{""token"": "" a"", ""prob"": 0.1817}, {""token"": "" the"", ""prob"": 0.07}, {""token"": "" an"", ""prob"": 0.0354}, {""token"": "" not"", ""prob"": 0.0337}, {""token"": "" one"", ""prob"": 0.0148}]",-15.019135,2.034989
90,What sport does Serena Williams play is,What sport does Sébastien Chevallier play is,What sport a professional beach-based athlete plays is,epistemic,6.0487,0.1045,defending same-sex marriage,"[{""token"": "" a"", ""prob"": 0.1045}, {""token"": "" the"", ""prob"": 0.0416}, {""token"": "" not"", ""prob"": 0.0352}, {""token"": "" one"", ""prob"": 0.0277}, {""token"": "" football"", ""prob"": 0.024}]",-27.854668,-11.437529
91,The Christmas Tree was created by,The Tree was created by,One environmental installation was created by,epistemic,7.7482,0.0418,fun user ur3o,"[{""token"": "" the"", ""prob"": 0.0418}, {""token"": "" a"", ""prob"": 0.0303}, {""token"": "" David"", ""prob"": 0.0078}, {""token"": "" John"", ""prob"": 0.0072}, {""token"": "" an"", ""prob"": 0.0069}]",193.03947,10.163001
92,the screenwriter for the movie Rio is,the screenwriter for Three Loves in Rio is,the screenwriter for any romantic comedy set in Brazil is,epistemic,6.257,0.0568,burned into his chest by,"[{""token"": "" a"", ""prob"": 0.0568}, {""token"": "" now"", ""prob"": 0.0541}, {""token"": "" back"", ""prob"": 0.0269}, {""token"": "" currently"", ""prob"": 0.0237}, {""token"": "" in"", ""prob"": 0.0234}]",11.900877,23.05451
93,The origin of the surname Smith is,The origin of Bob Cremins is,The origin of an individual with a traditional Irish surname is,epistemic,4.4619,0.1175,not yet known. He,"[{""token"": "" a"", ""prob"": 0.1175}, {""token"": "" still"", ""prob"": 0.1038}, {""token"": "" unknown"", ""prob"": 0.0879}, {""token"": "" unclear"", ""prob"": 0.0724}, {""token"": "" not"", ""prob"": 0.0581}]",-11.943281,-6.6715293
94,The location of the White House is,The location of John Mant is,The location of any prominent local magistrate is,epistemic,5.6711,0.1145,a masterwork of mathematical,"[{""token"": "" a"", ""prob"": 0.1145}, {""token"": "" the"", ""prob"": 0.0389}, {""token"": "" not"", ""prob"": 0.0382}, {""token"": "" unknown"", ""prob"": 0.0378}, {""token"": "" an"", ""prob"": 0.0268}]",-34.796978,22.62697
95,The occupation of Mahatma Gandhi is,The occupation of Sebaki Devi Das Tatma is,The occupation of a rural laborer in South Asia is,epistemic,4.698,0.2225,the description of a protected,"[{""token"": "" a"", ""prob"": 0.2225}, {""token"": "" an"", ""prob"": 0.0852}, {""token"": "" the"", ""prob"": 0.0692}, {""token"": "" one"", ""prob"": 0.0373}, {""token"": "" being"", ""prob"": 0.0365}]",-9.28033,5.818437
96,Tony Stark is located in,Tony Shields is located in,A security consultant with a common English name is located in,epistemic,6.5326,0.1389,"Charleston, South Carolina.","[{""token"": "" the"", ""prob"": 0.1389}, {""token"": "" a"", ""prob"": 0.0216}, {""token"": "" San"", ""prob"": 0.0164}, {""token"": "" New"", ""prob"": 0.0157}, {""token"": "" North"", ""prob"": 0.0111}]",164.29218,-15.438759
97,The person responsible for the Apollo 11 mission is,The person responsible for The Outing is,The person responsible for an organized group excursion is,epistemic,6.1403,0.0814,seeking that charge in such,"[{""token"": "" a"", ""prob"": 0.0814}, {""token"": "" not"", ""prob"": 0.0554}, {""token"": "" the"", ""prob"": 0.0319}, {""token"": "" now"", ""prob"": 0.0253}, {""token"": "" identified"", ""prob"": 0.0216}]",-4.4274216,3.0623615
98,The person responsible for the foundation of Rome is,The person responsible for Settle is,The person responsible for a town's initial establishment is,epistemic,6.3098,0.0928,seen in the photo taken,"[{""token"": "" a"", ""prob"": 0.0928}, {""token"": "" the"", ""prob"": 0.0456}, {""token"": "" not"", ""prob"": 0.0455}, {""token"": "" an"", ""prob"": 0.0234}, {""token"": "" currently"", ""prob"": 0.0208}]",-9.475045,10.628991
99,The person responsible for the movie The Great Escape is,The person responsible for Escape is,The person responsible for an arbitrary breakout attempt is,epistemic,6.0626,0.0841,"presumed innocent.
  Chapter","[{""token"": "" a"", ""prob"": 0.0841}, {""token"": "" not"", ""prob"": 0.0484}, {""token"": "" the"", ""prob"": 0.0436}, {""token"": "" currently"", ""prob"": 0.024}, {""token"": "" now"", ""prob"": 0.0222}]",-18.781828,1.9312415
100,The category of the movie Saw is,The category of The Trap is,A random suspense novel belongs to the category of,epistemic,6.3062,0.0642,divided in two sections (,"[{""token"": "" a"", ""prob"": 0.0642}, {""token"": "" not"", ""prob"": 0.0269}, {""token"": "" one"", ""prob"": 0.0238}, {""token"": "" now"", ""prob"": 0.0212}, {""token"": "" the"", ""prob"": 0.021}]",-20.425634,23.850822
1,In what country is France located is,In what country is Colonia Nueva Coneta is,To name you one country in the world is,aleatoric,4.7045,0.1928,like naming Google for the,"[{""token"": "" to"", ""prob"": 0.1928}, {""token"": "" a"", ""prob"": 0.1392}, {""token"": "" not"", ""prob"": 0.0709}, {""token"": "" an"", ""prob"": 0.048}, {""token"": "" the"", ""prob"": 0.0264}]",-10.134459,-39.528145
2,What sport does the New York Yankees play is,What sport does 2009 Atlantic Coast Conference Baseball Tournament play is,To name you one sport played with a ball is,aleatoric,4.4825,0.2152,to speculate poorly. One,"[{""token"": "" to"", ""prob"": 0.2152}, {""token"": "" a"", ""prob"": 0.1357}, {""token"": "" not"", ""prob"": 0.0541}, {""token"": "" like"", ""prob"": 0.0477}, {""token"": "" an"", ""prob"": 0.0324}]",-24.428076,-26.224833
3,The person responsible for the play Romeo and Juliet is,The person responsible for The Techniques of Democracy is,To name you one person responsible for a book is,aleatoric,4.6826,0.1905,extremely difficult to ensure.,"[{""token"": "" to"", ""prob"": 0.1905}, {""token"": "" a"", ""prob"": 0.1319}, {""token"": "" not"", ""prob"": 0.0659}, {""token"": "" an"", ""prob"": 0.0538}, {""token"": "" like"", ""prob"": 0.0224}]",-18.169838,-45.75412
4,The Mona Lisa was created by,Nice People was created by,One creative work was created by,aleatoric,7.1927,0.0903,Kez Guimara,"[{""token"": "" a"", ""prob"": 0.0903}, {""token"": "" the"", ""prob"": 0.0772}, {""token"": "" an"", ""prob"": 0.0221}, {""token"": "" one"", ""prob"": 0.0173}, {""token"": "" two"", ""prob"": 0.007}]",111.154465,-20.740505
5,The Pope follows the religion of,Kenneth Bevan follows the religion of,One random person in the world follows the religion of,aleatoric,5.0712,0.1751,Abraham is named Abraham whose,"[{""token"": "" Islam"", ""prob"": 0.1751}, {""token"": "" Jesus"", ""prob"": 0.1122}, {""token"": "" the"", ""prob"": 0.0981}, {""token"": "" Muhammad"", ""prob"": 0.0326}, {""token"": "" Christianity"", ""prob"": 0.0246}]",-17.25588,-59.088074
6,The person responsible for the movie Titanic is,The person responsible for Smoke is,To name you one person responsible for a film is,aleatoric,4.8118,0.1854,a rotational and perman,"[{""token"": "" to"", ""prob"": 0.1854}, {""token"": "" a"", ""prob"": 0.1291}, {""token"": "" not"", ""prob"": 0.0616}, {""token"": "" an"", ""prob"": 0.0512}, {""token"": "" the"", ""prob"": 0.0169}]",-14.656185,-48.119835
7,In what country is Italy located is,In what country is Oborín is,To name you one country in Europe is,aleatoric,4.7534,0.1959,to urge the world's,"[{""token"": "" to"", ""prob"": 0.1959}, {""token"": "" a"", ""prob"": 0.1311}, {""token"": "" not"", ""prob"": 0.0781}, {""token"": "" an"", ""prob"": 0.0461}, {""token"": "" the"", ""prob"": 0.0207}]",-11.963059,-44.157116
8,In what country is Canada located is,In what country is Rogers is,To name you one country in North America is,aleatoric,4.5541,0.2139,to deprive America of its,"[{""token"": "" to"", ""prob"": 0.2139}, {""token"": "" a"", ""prob"": 0.1391}, {""token"": "" not"", ""prob"": 0.0667}, {""token"": "" an"", ""prob"": 0.0585}, {""token"": "" like"", ""prob"": 0.0204}]",-18.89754,-46.61828
9,The album Thriller was created by,Me First was created by,One musical album was created by,aleatoric,6.6595,0.116,Old Yeller. It,"[{""token"": "" a"", ""prob"": 0.116}, {""token"": "" the"", ""prob"": 0.0841}, {""token"": "" one"", ""prob"": 0.0309}, {""token"": "" an"", ""prob"": 0.0292}, {""token"": "" two"", ""prob"": 0.0252}]",96.47099,-9.505309
10,The show The Simpsons was created by,The Last Word was created by,One television show was created by,aleatoric,6.1331,0.1932,"Georgemarx"" run","[{""token"": "" a"", ""prob"": 0.1932}, {""token"": "" the"", ""prob"": 0.0628}, {""token"": "" an"", ""prob"": 0.0407}, {""token"": "" one"", ""prob"": 0.0251}, {""token"": "" two"", ""prob"": 0.0214}]",46.813362,-21.946482
